Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783679.6998975,24.0253125,40.8024758940183,1000.6762696496467,168342,15,22,23
1740783680.7117107,23.9962109375,40.88223739195192,1000.6712627985852,168851,14,22,23
1740783681.7227366,23.970234375,40.968298259146586,1000.6679700373147,168173,15,22,24
1740783682.7337718,23.9471875,41.20896702375572,1000.6764048065471,168173,15,22,23
1740783683.744802,23.934296875,41.37383322386625,1000.6912811855763,167836,15,23,25
1740783684.7554238,23.9315625,41.45078921219809,1000.7091562249813,167333,15,24,26
1740783685.7674992,23.9317578125,41.53999686251386,1000.7163689515281,167333,16,25,27
1740783686.7803245,23.9372265625,41.617932583294134,1000.71334666749,166501,18,26,27
1740783687.793167,23.9469921875,41.714240596772726,1000.7208683987801,167166,17,25,26
1740783688.805976,23.9591015625,41.74534820721925,1000.7184815142343,167500,16,24,26
1740783689.8189251,23.97765625,41.80695896159845,1000.7215743600304,166833,17,25,28
1740783690.832062,23.997578125,41.90451053385752,1000.7148657604364,167166,17,26,28
1740783691.8455613,24.0141796875,41.70378721795113,1000.7009470866104,165842,17,27,29
1740783692.8583908,24.0255078125,41.72290003235482,1000.6955426128824,166667,17,27,29
1740783693.8710878,24.0337109375,41.628554271306704,1000.6780839572211,165842,17,27,29
1740783694.8850133,24.044453125,41.64759324191128,1000.6682644249877,166171,17,26,29
1740783695.8976903,24.05109375,41.666182942162116,1000.6637286302226,166171,17,26,29
1740783696.909738,24.056171875,41.678649249776754,1000.6600572005968,167166,17,26,29
1740783697.9219391,24.060078125,41.690987449318605,1000.651004156851,166833,17,26,28
1740783698.9343781,24.0641796875,41.72121252498123,1000.6388278475267,165514,17,26,28
1740783699.946655,24.0690625,41.74557369934671,1000.6417247168622,166501,17,26,28
1740783700.9591405,24.0723828125,41.77572323561925,1000.6317033254229,166501,17,26,27
1740783701.9717166,24.0743359375,41.79976933344364,1000.6211464050212,166336,17,26,27
1740783702.9842482,24.0774609375,41.817989885631675,1000.6142479306072,166336,17,26,27
1740783703.9954178,24.0815625,41.824402306254164,1000.6124081627207,165842,16,25,27
1740783705.0074904,24.0868359375,41.807109452048955,1000.6107809949575,165350,16,24,27
1740783706.020026,24.0925,41.837530680493174,1000.60118423184,165187,16,24,27
1740783707.0328846,24.0997265625,41.88601409823667,1000.5924449470028,164538,16,23,27
1740783708.0459638,24.1067578125,41.940454453620106,1000.5919974804303,164216,16,23,27
1740783709.058698,24.1133984375,42.00680180974648,1000.5926275970689,163894,16,23,27
1740783710.071316,24.1200390625,42.05527326134241,1000.6035955392938,165187,15,22,26
1740783711.084252,24.126484375,42.10373818172012,1000.6021797928094,164216,15,22,26
1740783712.0971866,24.133125,42.152239998714336,1000.5976403429828,163894,15,22,26
1740783713.1102746,24.1407421875,42.194892872286445,1000.5998826567443,164377,15,22,25
